matchid,year,innings,bowler,over,runs,wickets,stat,url
980911,2016,1,DJ Bravo,6,16,0,1-0-16-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,RA Jadeja,7,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,PV Tambe,8,10,0,2-0-15-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,RA Jadeja,9,6,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,PV Tambe,10,5,0,3-0-20-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,SB Jakati,11,6,0,3-0-29-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,JP Faulkner,12,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,SB Jakati,13,11,0,4-0-40-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,DJ Bravo,14,2,1,2-0-18-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,JP Faulkner,15,8,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,PV Tambe,16,13,1,4-0-33-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,RA Jadeja,17,1,1,3-0-16-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,DJ Bravo,18,5,0,3-0-23-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,RA Jadeja,19,2,1,4-0-18-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,1,DJ Bravo,20,20,0,4-0-43-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=1;view=commentary
980911,2016,2,RP Singh,1,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,I Sharma,2,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,RP Singh,3,14,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,I Sharma,4,11,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,R Ashwin,5,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,M Ashwin,6,19,0,1-0-19-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,R Bhatia,7,13,0,1-0-13-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,MR Marsh,8,10,0,1-0-10-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,M Ashwin,9,2,1,2-0-21-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,R Ashwin,10,6,0,2-0-10-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,M Ashwin,11,6,0,3-0-27-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,R Ashwin,12,13,0,3-0-23-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,R Bhatia,13,6,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,I Sharma,14,8,1,3-0-24-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,R Ashwin,15,3,0,4-0-26-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,I Sharma,16,15,0,4-0-39-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,M Ashwin,17,4,1,4-0-31-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980911,2016,2,R Bhatia,18,11,0,3-0-30-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980911.html?innings=2;view=commentary
980913,2016,1,Z Khan,1,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,P Negi,2,10,0,1-0-10-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,Z Khan,3,0,0,2-1-2-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,CH Morris,4,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,Z Khan,5,6,0,3-1-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,CR Brathwaite,6,14,0,1-0-14-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,A Mishra,7,8,1,1-0-8-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,CH Morris,8,7,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,A Mishra,9,2,2,2-0-10-3,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,J Yadav,10,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,A Mishra,11,1,1,3-0-11-4,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,J Yadav,12,4,0,2-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,CR Brathwaite,13,2,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,J Yadav,14,3,0,3-0-11-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,CR Brathwaite,15,5,0,3-0-21-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,J Yadav,16,12,1,4-0-23-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,CH Morris,17,4,0,3-0-16-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,Z Khan,18,6,1,4-1-14-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,CH Morris,19,3,1,4-0-19-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,1,CR Brathwaite,20,12,0,4-0-33-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=1;view=commentary
980913,2016,2,Sandeep Sharma,1,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,MG Johnson,2,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,Sandeep Sharma,3,0,1,2-1-6-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,MM Sharma,4,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,AR Patel,5,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,MG Johnson,6,8,0,2-0-11-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,P Sahu,7,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,AR Patel,8,12,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,P Sahu,9,10,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,MM Sharma,10,7,0,2-0-10-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,GJ Maxwell,11,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,MG Johnson,12,17,0,3-0-28-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980913,2016,2,AR Patel,13,6,1,3-0-25-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980913.html?innings=2;view=commentary
980915,2016,1,M Morkel,1,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,UT Yadav,2,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,M Morkel,3,5,1,2-0-14-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,UT Yadav,4,7,1,2-0-12-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,Shakib Al Hasan,5,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,UT Yadav,6,6,1,3-0-18-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,Shakib Al Hasan,7,5,0,2-0-9-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,AD Russell,8,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,SP Narine,9,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,AD Russell,10,3,1,2-0-5-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,SP Narine,11,3,0,2-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,AD Russell,12,8,0,3-0-13-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,SP Narine,13,10,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,PP Chawla,14,13,0,1-0-13-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,SP Narine,15,8,0,4-0-26-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,M Morkel,16,11,0,3-0-25-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,Shakib Al Hasan,17,9,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,M Morkel,18,10,1,4-0-35-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,UT Yadav,19,10,1,4-0-28-3,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,1,AD Russell,20,6,0,4-0-19-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=1;view=commentary
980915,2016,2,B Kumar,1,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,BB Sran,2,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,B Kumar,3,6,0,2-0-13-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,BB Sran,4,6,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,Mustafizur Rahman,5,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,BB Sran,6,8,0,3-0-20-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,KV Sharma,7,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,MC Henriques,8,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,B Kumar,9,11,0,3-0-24-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,MC Henriques,10,11,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,KV Sharma,11,14,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,Mustafizur Rahman,12,5,0,2-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,A Ashish Reddy,13,2,1,1-0-2-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,Mustafizur Rahman,14,7,1,3-0-15-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,A Ashish Reddy,15,12,0,2-0-14-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,BB Sran,16,11,0,4-0-31-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,B Kumar,17,5,0,4-0-29-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980915,2016,2,Mustafizur Rahman,18,14,0,4-0-29-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980915.html?innings=2;view=commentary
980917,2016,1,P Kumar,1,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,DS Kulkarni,2,6,1,1-0-6-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,P Kumar,3,9,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,DS Kulkarni,4,0,1,2-1-6-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,P Kumar,5,6,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,DS Kulkarni,6,5,0,3-1-11-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,SB Jakati,7,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,JP Faulkner,8,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,SB Jakati,9,10,1,2-0-12-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,DS Kulkarni,10,8,0,4-1-19-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,PV Tambe,11,3,1,1-0-3-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,DJ Bravo,12,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,PV Tambe,13,9,1,2-0-12-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,SB Jakati,14,1,0,3-0-13-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,JP Faulkner,15,4,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
980917,2016,1,DJ Bravo,16,6,1,2-0-12-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980917.html?innings=1;view=commentary
